id,freestyle_rating,cinematic_rating,obstacle_density,busyness
1216374069,0.45,0.4,0.8,0.15
27778195,0.75,0.5,0.9,0.4
870570030,0.25,0.5,0.2,0.05
182249301,0.65,0.55,0.75,0.85
4409062,0.45,0.5,0.65,0.9
51554467,0.6,0.5,0.7,0.8
231143046,0.6,0.5,0.65,0.85
893098456,0.65,0.7,0.85,0.85
940806764,0.55,0.5,0.7,0.85
203800162,0.75,0.7,0.8,0.8
183819606,0.65,0.55,0.8,0.9
205113927,0.6,0.45,0.6,0.85
1368497117,0.75,0.65,0.6,0.8
995659025,0.5,0.4,0.5,0.8
293932305,0.6,0.7,0.8,0.1
523749852,0.65,0.6,0.75,0.9
1116108045,0.4,0.3,0.5,0.0
963487839,0.55,0.5,0.7,0.8
1020421387,0.75,0.7,0.8,0.8
235419897,0.75,0.5,0.8,0.1
59273534,0.7,0.8,0.7,0.7
575045252,0.65,0.55,0.75,0.8
237910839,0.6,0.5,0.65,0.8
150465423,0.65,0.55,0.75,0.8
955382797,0.65,0.4,0.6,0.6
204059401,0.55,0.5,0.55,0.9
127790073,0.6,0.4,0.8,0.9
181709707,0.5,0.4,0.7,0.6
1260767997,0.55,0.45,0.5,0.85
568323487,0.4,0.5,0.6,0.8
519886030,0.45,0.55,0.7,0.4
183820861,0.6,0.5,0.8,0.9
132960818,0.6,0.5,0.7,0.9
182157754,0.6,0.5,0.7,0.8
183689666,0.65,0.45,0.8,0.6
317738169,0.6,0.45,0.7,0.85
1453361952,0.2,0.4,0.3,0.1
1217295431,0.45,0.4,0.7,0.85
332138752,0.35,0.55,0.3,0.0
1191356554,0.5,0.6,0.6,0.3
210194288,0.5,0.6,0.6,0.3
331500599,0.7,0.6,0.6,0.0
225571528,0.7,0.75,0.9,0.3
294025961,0.45,0.4,0.55,0.8
329729205,0.6,0.4,0.7,0.8
125962019,0.7,0.6,0.9,0.9
1362713746,0.6,0.65,0.6,0.3
442768275,0.65,0.5,0.95,0.15
293771181,0.45,0.35,0.5,0.6
1157378838,0.75,0.7,0.7,0.0
701006941,0.65,0.45,0.6,0.75
105851057,0.55,0.35,0.65,0.85
1009307569,0.5,0.45,0.9,0.0
5028490,0.6,0.2,0.6,0.8
899990522,0.8,0.8,1.0,0.0
1388121358,0.65,0.6,0.75,0.1
93905216,0.6,0.4,0.5,0.8
1390525196,0.3,0.6,0.5,0.0
910104066,0.55,0.3,0.65,0.8
47399476,0.4,0.1,0.5,0.8
478293476,0.7,0.5,0.75,0.6
31021725,0.5,0.3,0.7,0.8
659271664,0.85,0.8,0.9,0.8
749642222,0.65,0.4,0.6,0.1
896255584,0.6,0.5,0.65,0.25
105591998,0.8,0.55,0.85,0.05
1392109588,0.7,0.85,0.35,0.05
1462059444,0.5,0.2,0.6,0.85
173537070,0.85,0.5,0.8,0.8
40529648,0.55,0.45,0.65,0.85
1391599845,0.4,0.7,0.5,0.0
616592430,0.6,0.4,0.7,0.9
1099956520,0.6,0.2,0.75,0.8
78444060,0.0,0.0,0.0,0.0
37255041,0.65,0.25,0.65,0.85
101075340,0.65,0.4,0.7,0.9
997729631,0.35,0.45,0.35,0.0
571396752,0.7,0.85,0.9,0.0
818099815,0.5,0.25,0.5,0.3
407193052,0.8,0.55,0.8,0.9
654612192,0.4,0.45,0.8,0.8
662681986,0.2,0.1,0.3,0.8
170476867,0.7,0.4,0.9,0.8
1000545046,0.55,0.15,0.65,0.9
586256009,0.75,0.45,0.7,0.85
290606737,0.6,0.4,0.55,0.1
1389218636,0.2,0.4,0.3,0.0
167170036,0.8,0.7,0.8,0.0
203796349,0.35,0.15,0.65,0.85
153962597,0.4,0.3,0.6,0.8
29989259,0.4,0.5,0.5,0.6
1391966347,0.2,0.4,0.5,0.3
1157378835,0.65,0.6,0.6,0.1
351274651,0.5,0.4,0.75,0.8
558782594,0.7,0.8,0.8,0.0
117686824,0.65,0.35,0.7,0.9
429288506,0.7,0.8,0.7,0.3
100889491,0.6,0.2,0.3,0.0
133062131,0.55,0.15,0.6,0.9
765350762,0.45,0.4,0.9,0.9
148818714,0.4,0.2,0.6,0.8
1390992348,0.85,0.8,0.75,0.5
422601999,0.75,0.4,0.65,0.05
31021731,0.8,0.45,0.75,0.85
26068506,0.3,0.3,0.8,0.9
94463885,0.45,0.15,0.75,0.05
806953892,0.55,0.45,0.85,0.0
1118309805,0.6,0.4,1.0,0.0
418602449,0.6,0.5,0.7,0.9
97857015,0.85,0.45,0.7,0.85
1390442661,0.85,0.8,0.75,0.3
93905235,0.4,0.2,0.6,0.9
78435007,0.0,0.0,0.0,0.0
94463860,0.6,0.3,0.8,0.1
23614652,0.45,0.4,0.55,0.6
28979996,0.65,0.6,0.75,0.9
439787174,0.55,0.5,0.75,0.8
825126610,0.45,0.55,0.8,0.1
203155757,0.6,0.4,0.8,0.9
529586244,0.4,0.3,0.7,0.8
26066151,0.6,0.35,0.85,0.8
604642030,0.6,0.6,0.7,0.3
276244354,0.6,0.2,0.6,0.1
39551657,0.75,0.7,0.9,0.3
963552603,0.45,0.6,0.4,0.1
185354296,0.7,0.5,0.7,0.3
219429566,0.4,0.3,0.5,0.0
1462642927,0.35,0.45,0.4,0.3
393301163,0.4,0.4,0.6,0.0
1390991805,0.1,0.35,0.1,0.0
931821764,0.6,0.4,0.9,0.3
256003018,0.5,0.4,0.8,0.8
1390428067,0.2,0.3,0.2,0.0
78444067,0.0,0.0,0.0,0.0
1155226852,0.45,0.45,0.4,0.3
517029533,0.75,0.5,0.8,0.0
105591975,0.85,0.65,0.8,0.0
105591986,0.8,0.4,0.7,0.1
1252089645,0.35,0.4,0.7,0.0
573007209,0.88,0.8,0.85,0.1
1494369678,0.75,0.4,0.7,0.3
1028166889,0.35,0.45,0.5,0.25
38322966,0.7,0.4,0.8,0.9
628534897,0.4,0.45,0.5,0.8
1118743660,0.55,0.4,0.9,0.1
1387903284,0.2,0.5,0.3,0.3
1388330866,0.6,0.4,0.5,0.0
1157378837,0.65,0.75,0.55,0.05
1513975281,0.4,0.5,0.5,0.3
1099956515,0.55,0.4,0.55,0.85
902574763,0.4,0.45,0.6,0.75
431827405,0.3,0.1,0.7,0.9
699216667,0.5,0.4,0.7,0.0
375125715,0.75,0.7,0.15,0.0
1061319358,0.55,0.55,0.7,0.5
1252089646,0.5,0.5,0.6,0.6
259222779,0.85,0.75,0.75,0.0
29090328,0.2,0.4,0.5,0.5
1059367149,0.3,0.5,0.5,0.0
922988039,0.6,0.5,0.7,0.8
173537068,0.85,0.7,0.9,0.8
117047866,0.6,0.45,0.85,0.8
272434818,0.6,0.3,0.8,0.9
1333689177,0.5,0.5,0.5,0.2
662888589,0.85,0.8,0.8,0.0
23552564,0.3,0.1,0.3,0.0
672952430,0.65,0.75,0.55,0.3
94818012,0.9,0.85,0.8,0.0
510547277,0.2,0.4,0.5,0.2
1388022214,0.35,0.45,0.15,0.0
320211620,0.4,0.35,0.7,0.85
1010794845,0.55,0.45,0.9,0.85
261250397,0.55,0.5,0.8,0.1
672952428,0.75,0.85,0.7,0.6
239826944,0.8,0.2,0.7,0.9
810490875,0.5,0.4,0.5,0.6
909283766,0.8,0.8,0.7,0.1
997729630,0.85,0.8,0.75,0.0
1494369649,0.7,0.2,0.6,0.8
767405087,0.6,0.5,0.65,0.9
1443552692,0.85,0.55,0.85,0.05
276244366,0.65,0.35,0.5,0.35
151485900,0.85,0.55,0.8,0.8
122361608,0.6,0.4,0.7,0.8
29213321,0.45,0.35,0.5,0.85
31021721,0.85,0.65,0.7,0.0
1353018501,0.5,0.6,0.6,0.1
902815696,0.5,0.4,0.6,0.3
1513990353,0.6,0.55,0.5,0.1
53534622,0.6,0.4,0.5,0.8
380923251,0.6,0.35,0.7,0.9
973561563,0.6,0.3,0.2,0.0
1390943152,0.5,0.45,0.6,0.8
93939092,0.55,0.15,0.75,0.9
1239138949,0.75,0.75,0.85,0.9
207085834,0.65,0.4,0.8,0.85
1062254515,0.6,0.5,0.9,0.3
10102037,0.65,0.6,0.7,0.1
1391011990,0.3,0.4,0.2,0.0
367515301,0.5,0.6,0.7,0.9
1510979796,0.35,0.15,0.5,0.8
82833029,0.6,0.45,0.8,0.9
699216672,0.7,0.35,0.6,0.0
367515089,0.6,0.45,0.75,0.85
94463875,0.4,0.5,0.9,0.0
578256751,0.6,0.3,0.9,0.9
1390530237,0.7,0.85,0.6,0.0
1061319357,0.5,0.4,0.9,0.1
800857727,0.85,0.8,0.75,0.05
1157971847,0.1,0.3,0.2,0.0
26524870,0.6,0.3,0.9,0.9
674313554,0.85,0.6,0.9,0.8
78444810,0.0,0.0,0.0,0.0
1388333105,0.1,0.4,0.0,0.0
1390531907,0.7,0.7,0.5,0.1
1313858808,0.5,0.5,0.6,0.8
1389657357,0.35,0.45,0.45,0.3
604642034,0.4,0.5,0.55,0.6
1055512367,0.85,0.9,0.75,0.0
75729929,0.5,0.4,0.65,0.8
170242096,0.6,0.5,0.75,0.9
1390584300,0.55,0.7,0.75,0.0
53038734,0.8,0.6,0.7,0.8
1390443206,0.25,0.5,0.2,0.0
16944404,0.5,0.4,0.6,0.85
896255582,0.55,0.45,0.5,0.1
276244363,0.75,0.4,0.6,0.0
429337858,0.2,0.4,0.5,0.1
148818711,0.5,0.45,0.6,0.8
550703324,0.6,0.25,0.55,0.85
1510979795,0.45,0.35,0.75,0.85
421310203,0.65,0.5,0.7,0.9
421310205,0.75,0.5,0.75,0.9
1436405159,0.7,0.4,0.65,0.8
117686842,0.35,0.15,0.75,0.9
818062426,0.3,0.5,0.5,0.3
31021718,0.8,0.3,0.7,0.9
1108960006,0.4,0.5,0.5,0.8
48685523,0.55,0.35,0.6,0.3
93939103,0.2,0.1,0.6,0.0
119334297,0.5,0.4,0.6,0.8
429356047,0.4,0.4,0.6,0.3
258882725,0.9,0.9,0.9,0.0
1352347195,0.78,0.82,0.85,0.1
147842336,0.55,0.15,0.6,0.85
1024965247,0.65,0.68,0.55,0.1
1095340534,0.3,0.3,0.5,0.6
849348335,0.85,0.88,0.75,0.95
271944787,0.5,0.4,0.6,0.35
904208455,0.2,0.4,0.4,0.9
105591981,0.85,0.5,0.8,0.0
30904711,0.6,0.5,0.75,0.8
222471768,0.2,0.1,0.5,0.6
906807616,0.7,0.6,0.7,0.8
1392548376,0.3,0.4,0.1,0.0
529671297,0.55,0.6,0.3,0.0
23339406,0.5,0.4,0.8,0.9
800857704,0.75,0.8,0.7,0.1
162589511,0.4,0.4,0.7,0.8
146049846,0.75,0.7,0.8,0.9
1392849521,0.75,0.8,0.7,0.0
902815719,0.2,0.1,0.45,0.1
271944693,0.7,0.4,0.9,0.95
714361162,0.45,0.6,0.6,0.0
1095340535,0.4,0.5,0.5,0.6
1131312418,0.5,0.4,0.6,0.8
1026967794,0.75,0.8,0.65,0.0
271944734,0.6,0.5,0.9,0.6
193671013,0.6,0.25,0.65,0.9
372637030,0.4,0.4,1.0,0.0
1390061086,0.1,0.4,0.2,0.0
1313118836,0.75,0.8,0.9,0.3
1392140943,0.3,0.6,0.2,0.0
536931793,0.85,0.75,0.7,0.0
1392073276,0.35,0.45,0.4,0.8
1390525668,0.15,0.35,0.25,0.05
1388090426,0.55,0.75,0.65,0.1
28908587,0.65,0.4,0.55,0.8
129532342,0.4,0.1,0.8,0.9
31021719,0.7,0.35,0.4,0.0
1238425092,0.75,0.1,0.4,0.0
164015400,0.4,0.6,0.4,0.0
1236097442,0.75,0.4,0.8,0.85
800857702,0.75,0.8,0.65,0.3
1241258026,0.6,0.4,0.75,0.9
1391037112,0.4,0.5,0.45,0.0
1390573387,0.45,0.65,0.4,0.0
1094110925,0.6,0.4,0.9,0.9
105591963,0.85,0.45,0.9,0.0
1307956505,0.7,0.8,0.7,0.6
904438461,0.35,0.5,0.65,0.8
137380236,0.5,0.4,0.65,0.85
1388330541,0.1,0.1,0.0,0.0
1390990060,0.1,0.1,0.0,0.0
960201288,0.55,0.45,0.55,0.1
28908590,0.7,0.5,0.6,0.0
103829189,0.85,0.2,0.9,0.8
451257071,0.1,0.1,0.05,0.0
676626796,0.75,0.65,0.9,0.8
1155260655,0.6,0.6,0.7,0.0
1122291239,0.85,0.8,0.9,0.5
328010672,0.5,0.4,0.6,0.75
610261332,0.6,0.5,0.7,0.4
425203631,0.6,0.4,0.6,0.1
689493394,0.6,0.4,0.6,0.8
193944912,0.25,0.15,0.4,0.05
1086888226,0.85,0.65,0.75,0.35
164015396,0.78,0.75,0.7,0.05
53534584,0.45,0.4,0.6,0.85
173537071,0.8,0.5,0.9,0.9
271944719,0.7,0.5,0.8,0.3
1390436963,0.5,0.6,0.8,0.0
94463836,0.85,0.4,0.8,0.3
1120153785,0.6,0.45,0.65,0.8
221618917,0.4,0.5,0.65,0.85
1393992222,0.8,0.75,0.9,0.05
569710522,0.7,0.7,0.75,0.8
298009941,0.6,0.1,0.4,0.8
1494369682,0.75,0.4,0.55,0.8
4088466,0.65,0.5,0.75,0.0
236052999,0.6,0.4,0.85,0.0
1513151902,0.55,0.6,0.6,0.8
1462642930,0.1,0.1,0.2,0.0
1170971712,0.6,0.4,0.75,0.8
1494369652,0.4,0.15,0.35,0.0
1157378842,0.1,0.4,0.1,0.0
1099667582,0.8,0.75,0.65,0.0
93905144,0.4,0.1,0.6,0.9
899563769,0.5,0.3,0.65,0.85
105591970,0.75,0.45,0.65,0.0
44578206,0.45,0.35,0.65,0.65
37808241,0.2,0.35,0.8,0.0
105591966,0.85,0.55,0.8,0.0
1372510677,0.2,0.5,0.4,0.0
1086501380,0.7,0.65,0.9,0.8
935148855,0.7,0.6,0.7,0.4
271944738,0.7,0.6,0.8,0.6
910014310,0.7,0.4,0.8,0.8
31427540,0.45,0.3,0.55,0.8
1314424119,0.35,0.4,0.3,0.0
295570624,0.85,0.55,0.6,0.6
1166330049,0.6,0.45,0.55,0.3
90502277,0.75,0.55,0.7,0.1
1256324842,0.5,0.4,0.8,0.8
1390681704,0.35,0.4,0.1,0.0
1387900753,0.75,0.7,0.55,0.0
94463870,0.7,0.45,0.65,0.05
938188672,0.65,0.5,0.75,0.6
1065123595,0.8,0.6,0.6,0.0
94463873,0.7,0.2,0.8,0.1
1392073932,0.35,0.55,0.15,0.4
674104738,0.7,0.5,0.85,0.9
938188673,0.4,0.4,0.65,0.6
1293486608,0.8,0.7,0.8,0.35
271944726,0.65,0.3,0.6,0.2
58717274,0.5,0.1,0.7,0.9
268565468,0.7,0.45,0.65,0.8
1391035130,0.35,0.5,0.4,0.15
105591976,0.85,0.45,0.8,0.0
707862402,0.75,0.85,0.45,0.4
31254147,0.45,0.25,0.5,0.85
114712964,0.5,0.4,0.9,0.0
287503163,0.5,0.4,0.8,0.4
276244357,0.7,0.5,0.7,0.0
28908588,0.6,0.4,0.6,0.1
876240215,0.4,0.4,1.0,0.0
78444027,0.0,0.0,0.0,0.0
24942267,0.6,0.45,0.75,0.9
572127824,0.8,0.75,0.9,0.0
1155226854,0.45,0.4,0.55,0.8
1059367156,0.35,0.45,0.35,0.0
1392788161,0.2,0.8,0.2,0.0
538744916,0.85,0.8,0.8,0.0
1305264563,0.7,0.5,0.7,0.85
904438468,0.35,0.35,0.65,0.8
1453361945,0.85,0.5,0.9,0.75
42194416,0.55,0.1,0.65,0.85
203155749,0.35,0.3,0.5,0.85
105592003,0.85,0.65,0.8,0.0
507796990,0.35,0.2,0.5,0.75
1494369665,0.8,0.5,0.85,0.9
49865570,0.4,0.5,1.0,0.0
245319794,0.75,0.5,0.75,0.85
28091337,0.7,0.35,0.9,0.9
952589821,0.45,0.4,0.65,0.85
351274652,0.5,0.4,0.6,0.8
39657483,0.7,0.6,0.9,0.6
22376995,0.55,0.3,0.9,0.9
800857729,0.7,0.8,0.8,0.1
31021730,0.75,0.5,0.6,0.8
536931788,0.85,0.8,0.8,0.0
569710525,0.4,0.45,0.6,0.8
105591969,0.85,0.75,0.8,0.05
28908591,0.4,0.4,0.5,0.1
170454779,0.85,0.55,0.9,0.8
434936497,0.55,0.2,0.7,0.8
44959367,0.6,0.4,0.7,0.9
60435181,0.75,0.75,0.8,0.6
94463886,0.4,0.1,0.1,0.0
422601996,0.65,0.55,0.7,0.9
672952434,0.8,0.75,0.6,0.35
904438466,0.3,0.2,0.55,0.8
1480926365,0.75,0.5,0.9,0.35
396570693,0.65,0.25,0.15,0.8
156819378,0.45,0.2,0.75,0.9
569710530,0.6,0.5,0.5,0.8
93905174,0.5,0.2,0.7,0.9
328879534,0.6,0.5,0.8,0.0
1136273240,0.7,0.7,0.9,0.35
1455306913,0.3,0.6,0.6,0.9
459459943,0.35,0.8,0.4,0.0
425203632,0.5,0.3,0.4,0.8
162589512,0.6,0.5,0.6,0.8
902815723,0.35,0.45,0.5,0.5
1058493754,0.85,0.9,0.9,0.05
152434698,0.5,0.4,0.9,0.9
825126621,0.65,0.7,0.9,0.1
478285226,0.6,0.4,0.7,0.8
1027709367,0.55,0.7,0.65,0.0
517755948,0.55,0.35,0.55,0.9
720156565,0.25,0.65,0.1,0.0
1061319350,0.7,0.7,0.8,0.9
689493395,0.75,0.1,0.2,0.0
429337846,0.7,0.7,0.8,0.2
800857731,0.5,0.4,0.6,0.0
206434470,0.45,0.5,0.7,0.85
1510979780,0.5,0.2,0.7,0.9
1387900757,0.4,0.5,0.35,0.05
1391035803,0.45,0.65,0.4,0.05
1060022414,0.85,0.75,0.8,0.3
1390680376,0.25,0.45,0.15,0.0
848248413,0.45,0.4,0.7,0.85
914325471,0.75,0.6,0.65,0.3
103034658,0.5,0.4,1.0,0.8
1453361943,0.85,0.7,0.8,0.0
587446976,0.8,0.8,0.6,0.0
151485895,0.5,0.4,0.7,0.8
4624303,0.6,0.5,0.8,0.8
1389190006,0.4,0.5,0.4,0.0
1388020122,0.85,0.8,0.7,0.15
170454786,0.7,0.4,0.9,0.8
1388389470,0.1,0.5,0.0,0.0
1510979716,0.65,0.4,0.7,0.1
1391052594,0.6,0.7,0.6,0.0
1388022922,0.45,0.55,0.35,0.05
554878937,0.8,0.85,0.7,0.05
478285223,0.65,0.4,0.7,0.8
1390584913,0.3,0.5,0.5,0.7
173583365,0.5,0.75,0.4,0.0
180885052,0.75,0.35,0.75,0.9
536931791,0.85,0.75,0.8,0.05
39188615,0.75,0.45,0.7,0.85
38938626,0.7,0.6,0.55,0.1
276244355,0.7,0.3,0.7,0.0
38310834,0.6,0.4,0.4,0.8
53534593,0.7,0.4,0.7,0.0
1390478386,0.65,0.8,0.5,0.0
184422503,0.35,0.4,0.6,0.8
478293475,0.7,0.2,0.45,0.0
1390437839,0.1,0.3,0.1,0.0
1309480245,0.5,0.45,0.6,0.45
1071901874,0.4,0.4,0.5,0.8
973561567,0.7,0.3,0.7,0.9
1454602055,0.75,0.5,0.7,0.8
4900764,0.45,0.35,0.55,0.3
1494369662,0.75,0.45,0.7,0.85
1307959003,0.45,0.35,0.65,0.85
1463472519,0.25,0.45,0.3,0.0
1494369670,0.2,0.4,0.5,0.0
93905230,0.5,0.3,0.7,0.9
96393225,0.35,0.4,0.45,0.0
1390682431,0.55,0.6,0.2,0.0
893676553,0.45,0.25,0.5,0.35
604385072,0.6,0.75,0.7,0.1
1387902290,0.75,0.75,0.5,0.0
838127245,0.75,0.5,0.8,0.8
78444064,0.0,0.0,0.0,0.0
94463815,0.8,0.5,0.9,0.0
163945913,0.6,0.4,0.7,0.8
1388474541,0.45,0.55,0.6,0.3
1078929230,0.7,0.4,0.8,0.9
971470883,0.7,0.35,0.65,0.9
564748688,0.55,0.3,0.7,0.85
1028166890,0.25,0.45,0.5,0.6
94463821,0.5,0.1,0.1,0.0
1389188481,0.55,0.68,0.45,0.05
1392764069,0.4,0.55,0.3,0.0
88133059,0.6,0.45,0.7,0.85
1155900115,0.35,0.4,0.6,0.0
1355293867,0.4,0.1,0.5,0.3
271944688,0.75,0.55,0.7,0.4
511699353,0.35,0.35,0.3,0.8
715054914,0.85,0.9,0.9,0.0
35273473,0.45,0.4,0.6,0.5
1136273241,0.55,0.45,0.8,0.2
105591968,0.85,0.55,0.9,0.0
30904701,0.85,0.75,0.95,0.9
1392182092,0.45,0.5,0.6,0.0
1161146223,0.6,0.5,0.65,0.6
1046410308,0.4,0.5,0.6,0.0
60459645,0.4,0.1,0.7,0.9
231766492,0.4,0.3,0.7,0.8
529249489,0.6,0.7,0.25,0.0
1060109852,0.75,0.35,0.4,0.0
90502245,0.8,0.5,0.8,0.0
1389675314,0.4,0.7,0.5,0.0
105591997,0.85,0.45,0.88,0.1
90502241,0.85,0.45,0.8,0.0
145258883,0.6,0.5,0.7,0.8
429356034,0.1,0.4,0.6,0.5
672952435,0.85,0.8,0.8,0.0
1389646183,0.75,0.8,0.55,0.05
184898792,0.65,0.4,0.75,0.9
97482927,0.55,0.45,0.65,0.6
72494109,0.6,0.4,0.75,0.9
1434372731,0.65,0.45,0.9,0.35
93905171,0.6,0.2,0.6,0.8
107571401,0.5,0.25,0.6,0.8
1494369687,0.55,0.4,0.6,0.9
1117460181,0.2,0.1,0.5,0.6
93905232,0.4,0.2,0.4,0.9
31151348,0.45,0.15,0.5,0.1
396575470,0.25,0.15,0.5,0.1
51050857,0.25,0.15,0.55,0.85
53534597,0.65,0.4,0.6,0.8
113515929,0.3,0.4,0.6,0.85
672952432,0.75,0.85,0.7,0.0
1327880419,0.5,0.4,0.6,0.0
964088058,0.6,0.5,0.8,0.8
78434997,0.0,0.0,0.0,0.0
1061319359,0.5,0.4,0.5,0.3
95171808,0.75,0.4,0.65,0.9
722214231,0.5,0.4,0.6,0.0
1265209338,0.35,0.1,0.5,0.8
5010487,0.3,0.15,0.5,0.8
198850065,0.5,0.4,0.8,0.9
78426121,0.5,0.4,0.6,0.9
780234697,0.85,0.9,0.8,0.05
569710516,0.6,0.45,0.75,0.8
674104737,0.8,0.6,0.9,0.3
840238476,0.6,0.6,0.7,0.0
170476869,0.78,0.45,0.85,0.8
1434372730,0.5,0.6,0.8,0.3
604642028,0.25,0.45,0.5,0.1
940576137,0.75,0.75,0.7,0.6
1390690281,0.25,0.35,0.2,0.0
48958512,0.25,0.15,0.3,0.1
627134918,0.5,0.5,0.9,0.8
1136151428,0.55,0.45,0.65,0.85
1392133445,0.6,0.7,0.7,0.3
105591991,0.7,0.4,0.8,0.0
183565992,0.8,0.65,0.85,0.0
870789905,0.4,0.25,0.55,0.8
59427506,0.75,0.5,0.6,0.8
122128978,0.7,0.4,0.5,0.5
105591973,0.85,0.65,0.9,0.05
29213342,0.6,0.45,0.9,0.1
1352347196,0.3,0.4,0.5,0.0
458942564,0.7,0.2,0.1,0.0
78444052,0.0,0.0,0.0,0.0
31021732,0.75,0.5,0.6,0.0
578256752,0.5,0.1,0.7,0.9
1494369677,0.3,0.35,0.7,0.0
1055840377,0.75,0.4,0.9,0.25
362634440,0.25,0.3,0.9,0.1
1065123594,0.7,0.5,0.6,0.0
94463857,0.5,0.3,0.5,0.8
28989707,0.7,0.5,0.7,0.1
78491313,0.3,0.1,0.5,0.8
93905175,0.4,0.2,0.6,0.8
925737431,0.4,0.4,0.9,0.1
576431189,0.45,0.2,0.55,0.15
276244367,0.7,0.5,0.55,0.1
203796375,0.5,0.2,0.6,0.8
377153783,0.85,0.55,0.9,0.8
899563768,0.65,0.35,0.75,0.9
1026677288,0.7,0.65,0.55,0.1
1157378825,0.3,0.4,0.4,0.0
105591974,0.8,0.6,0.7,0.1
487542646,0.4,0.6,0.35,0.0
53534620,0.8,0.4,0.7,0.8
1388005566,0.4,0.5,0.4,0.2
1338486086,0.8,0.7,0.8,0.6
4446011,0.25,0.15,0.45,0.3
1307600796,0.7,0.5,0.7,0.8
1384343117,0.7,0.6,0.5,0.0
616592429,0.75,0.7,0.8,0.9
295570629,0.35,0.4,0.55,0.6
997934944,0.8,0.6,0.75,0.85
909283765,0.5,0.4,0.5,0.0
1013171499,0.8,0.75,0.85,0.1
273960005,0.7,0.5,0.8,0.8
1083172647,0.65,0.5,0.6,0.8
294643243,0.5,0.1,0.4,0.3
800857728,0.85,0.88,0.8,0.05
103829300,0.65,0.35,0.5,0.3
1252089650,0.5,0.5,0.7,0.6
958597266,0.75,0.45,0.85,0.8
40609531,0.7,0.5,0.9,0.9
78444072,0.0,0.0,0.0,0.0
173537067,0.65,0.55,0.7,0.8
33795544,0.6,0.4,0.8,0.7
165522616,0.85,0.5,0.8,0.9
433601812,0.65,0.4,0.9,0.9
406391297,0.6,0.7,0.5,0.0
33902636,0.7,0.5,0.8,0.8
1881103134,0.3,0.1,0.2,0.0
2402120742,0.1,0.1,0.05,0.1
13085268583,0.55,0.35,0.65,0.8
2604892609,0.85,0.55,0.95,0.8
5169852449,0.9,0.8,0.9,0.3
9048687358,0.4,0.3,0.6,0.0
13694275862,0.7,0.5,0.85,0.9
10692091244,0.55,0.7,0.75,0.0
7417479103,0.6,0.3,0.6,0.8
3444971454,0.55,0.15,0.6,0.8
11878513601,0.6,0.15,0.7,0.9
11090377416,0.7,0.4,0.9,0.3
9959574665,0.65,0.35,0.75,0.9
13788124945,0.65,0.35,0.7,0.9
9784173821,0.75,0.45,0.85,0.85
243605886,0.45,0.35,0.6,0.85
1440416810,0.6,0.4,0.7,0.8
10592374217,0.68,0.45,0.65,0.35
2280750445,0.4,0.4,0.9,0.0
13698930589,0.4,0.35,0.5,0.3
2588192323,0.7,0.4,0.85,0.85
8500898029,0.78,0.55,0.9,0.8
12222265315,0.5,0.1,0.6,0.8
12741698878,0.65,0.4,0.7,0.8
4967861391,0.6,0.2,0.7,0.9
6752563223,0.45,0.1,0.65,0.85
7973186779,0.75,0.7,0.5,0.4
4560317924,0.7,0.6,0.8,0.8
2516571776,0.25,0.1,0.2,0.0
3324146874,0.6,0.3,0.55,0.3
1399174751,0.55,0.25,0.75,0.85
11626940457,0.5,0.2,0.6,0.8
2122324785,0.7,0.5,0.6,0.8
11420951621,0.65,0.75,0.7,0.9
3314331744,0.4,0.2,0.5,0.6
6977449121,0.6,0.2,0.6,0.8
12430923263,0.65,0.35,0.9,0.85
1960990591,0.4,0.1,0.5,0.3
8454950499,0.7,0.5,0.8,0.8
9810731726,0.35,0.25,0.3,0.0
1454835461,0.6,0.45,0.8,0.9
7237183609,0.6,0.4,0.7,0.8
8512063709,0.75,0.4,0.9,0.7
6192380512,0.55,0.15,0.65,0.85
2608368885,0.85,0.55,0.95,0.7
13272552556,0.6,0.1,0.6,0.9
2163340025,0.75,0.6,0.9,0.9
12135979657,0.75,0.65,0.9,0.8
9121990043,0.55,0.15,0.6,0.7
8815204830,0.85,0.6,0.95,0.3
13234339897,0.4,0.1,0.25,0.05
12530258061,0.55,0.35,0.7,0.9
2467223982,0.5,0.3,0.7,0.9
10693863072,0.75,0.65,0.7,0.3
3386748452,0.55,0.25,0.65,0.8
8251888026,0.35,0.25,0.5,0.15
12066590502,0.6,0.4,0.7,0.3
11666102631,0.6,0.3,0.75,0.85
260210936,0.4,0.4,0.7,0.1
7839362500,0.6,0.4,0.7,0.3
4682346822,0.85,0.8,0.65,0.0
4138185241,0.7,0.6,0.7,0.9
10280287631,0.6,0.2,0.7,0.9
1626592313,0.6,0.4,0.7,0.4
4498997817,0.5,0.45,0.65,0.8
13328633385,0.7,0.5,0.9,0.8
2144894988,0.5,0.35,0.6,0.8
2748301394,0.8,0.5,0.8,0.8
4043632970,0.65,0.45,0.8,0.85
1620171514,0.55,0.4,0.65,0.8
11258825160,0.7,0.35,0.85,0.8
9684002719,0.1,0.1,0.3,0.05
6615839762,0.4,0.1,0.6,0.8
4341740911,0.88,0.75,0.8,0.0
6367906941,0.8,0.6,0.6,0.8
1900068368,0.55,0.4,0.8,0.0
2599687588,0.85,0.5,0.95,0.9
6263794651,0.45,0.15,0.45,0.35
13526694277,0.65,0.45,0.7,0.8
